"output","parameter","coef","bias","stderr","CImin","CImax"
"R_q","epsilon",-0.00143019360314111,0.000886648654028627,0.0133605079160075,-0.0287698252427757,0.0298037576443164
"R_q","riskprofile",0.00698323776937176,0.00104543499614426,0.0129416622478426,-0.020100292625426,0.0349393193277104
"R_q","R_0_mean",0.87494922183446,0.00012797513181062,0.00332290174621891,0.866018785726652,0.881686386739023
"R_q","dispersion",-0.0315020104728021,-0.000858691159806593,0.0143365030741726,-0.0627340281417835,0.00513705070032727
"R_q","T_inc_stretch",-0.0978074073082911,0.000267895205592783,0.0146042319398727,-0.131244918997692,-0.0632859584383141
"R_q","pi_t_triangle_center",-0.0378202771959641,0.000117091478003421,0.016032203733547,-0.0742314706913161,0.00186625496199248
"R_q","T_lat_offset",-0.00719145674307326,-0.000456646029920291,0.0162918109479246,-0.0532163532342083,0.0371110665565807
"R_q","d_inf",0.0175183987330133,0.00230415827711099,0.0138329403082317,-0.0178501527307009,0.0483156348214782
"Abs_Benefit","gamma",0.0953481360421006,0.0014875168428409,0.0140350765534694,0.0635517635424993,0.128063724546209
"Abs_Benefit","prob_CT",0.1166257766301,-0.0013538705286532,0.0158700434001548,0.0797881281956574,0.158178434227083
"Abs_Benefit","CT_delay",-0.0249219204416916,-0.00106798065732532,0.0144304455262656,-0.0592939789214094,0.0144858505653647
"Abs_Benefit","epsilon",0.11286849686494,-0.000610271860940217,0.0133966999551709,0.0858465919637792,0.152565555110333
"Abs_Benefit","riskprofile",-0.00720901515444255,0.000284973948629154,0.0154984488495146,-0.0440840689345152,0.0281582640448913
"Abs_Benefit","R_0_mean",0.0331052889483743,0.00169818234923624,0.0132612512345453,-0.00675804373940644,0.0646861927625055
"Abs_Benefit","dispersion",0.00546652312042143,0.000426279326494328,0.0146800508289492,-0.0271442142479736,0.0392678185073711
"Abs_Benefit","T_inc_stretch",0.0176535846815852,0.00174203991109824,0.0141317063653186,-0.0227955865634245,0.047204318799102
"Abs_Benefit","pi_t_triangle_center",-0.0228476170975263,-0.00045677825152975,0.0148880601135604,-0.0631776353308016,0.0147963701990093
"Abs_Benefit","T_lat_offset",-0.0245531902920488,-0.000522051035663055,0.0127217847946528,-0.0582457191200022,-0.000916074346539078
"Abs_Benefit","d_inf",-0.0404196215702108,-0.000252818526174134,0.01593611621653,-0.0779037662848279,0.00159815605593319
"Abs_Benefit_per_Qday","gamma",0.0914202173183301,-0.000526112121388728,0.0150920125237918,0.0599787478331375,0.127900467677369
"Abs_Benefit_per_Qday","prob_CT",0.0623488645739735,0.000837290148886921,0.0123110503625984,0.0246211660126478,0.0866782631968915
